spot_id,order_id,air_date,air_time,daypart,program,length,rate,status,station
SP-100268,WO-01007,2024-03-10,12:07:00,DT,The Talk,15,96.38,aired,KHQ-TV
SP-100269,WO-01007,2024-03-28,23:23:00,LN,News Tonight,30,357.42,aired,KHQ-TV
SP-100270,WO-01007,2024-04-14,21:56:00,PR,FBI,15,429.26,aired,KHQ-TV
SP-100271,WO-01007,2024-03-26,20:35:00,PR,Chicago Fire,30,732.79,aired,KHQ-TV
SP-100272,WO-01007,2024-04-12,21:19:00,PR,Survivor,30,796.22,aired,KHQ-TV
SP-100273,WO-01007,2024-03-10,23:31:00,LN,Late News at 11,30,414.0,aired,KHQ-TV
SP-100274,WO-01007,2024-02-27,23:37:00,LF,The Tonight Show,60,205.09,aired,KHQ-TV
SP-100275,WO-01007,2024-04-18,17:01:00,EN,Evening News at 6,30,442.0,aired,KHQ-TV
SP-100276,WO-01007,2024-04-09,23:09:00,LN,Late News at 11,30,460.0,aired,KHQ-TV
SP-100277,WO-01007,2024-04-10,22:27:00,PR,60 Minutes,30,763.73,aired,KHQ-TV
SP-100278,WO-01007,2024-04-06,17:49:00,EN,Evening News at 5,60,795.6,aired,KHQ-TV
SP-100279,WO-01007,2024-03-12,01:45:00,LF,The Tonight Show,30,106.53,aired,KHQ-TV
SP-100280,WO-01007,2024-02-13,17:15:00,EN,Evening News at 6,60,750.86,aired,KHQ-TV
SP-100281,WO-01007,2024-04-08,18:56:00,PA,Entertainment Tonight,30,396.72,aired,KHQ-TV
SP-100282,WO-01007,2024-03-09,06:33:00,EM,NW Morning News,60,393.13,aired,KHQ-TV
SP-100283,WO-01007,2024-04-03,13:10:00,DT,The Price Is Right,30,198.1,aired,KHQ-TV
SP-100284,WO-01007,2024-04-08,23:23:00,LN,News Tonight,30,388.05,aired,KHQ-TV
SP-100285,WO-01007,2024-02-29,18:12:00,EN,Evening News at 5,30,505.28,aired,KHQ-TV
SP-100286,WO-01007,2024-02-24,17:48:00,EN,Evening News at 5,30,451.11,aired,KHQ-TV
SP-100287,WO-01007,2024-03-08,10:38:00,DT,Local Hour,30,175.45,aired,KHQ-TV
SP-100288,WO-01007,2024-03-16,19:38:00,PA,Wheel of Fortune,15,240.84,aired,KHQ-TV
SP-100289,WO-01007,2024-03-04,20:02:00,PR,Law & Order,30,828.0,aired,KHQ-TV
SP-100290,WO-01007,2024-02-23,23:28:00,LN,Late News at 11,30,314.75,aired,KHQ-TV
SP-100291,WO-01007,2024-04-17,06:53:00,EM,Morning Report,30,206.87,aired,KHQ-TV
SP-100292,WO-01007,2024-04-12,18:41:00,PA,Access Hollywood,30,400.97,aired,KHQ-TV
SP-100293,WO-01007,2024-02-04,18:10:00,EN,Evening News at 6,30,424.5,aired,KHQ-TV
SP-100294,WO-01007,2024-04-24,18:42:00,PA,Wheel of Fortune,15,290.15,aired,KHQ-TV
SP-100295,WO-01007,2024-02-07,17:05:00,EN,Evening News at 5,30,425.55,aired,KHQ-TV
SP-100296,WO-01007,2024-03-29,18:00:00,EN,Evening News at 5:30,15,294.08,aired,KHQ-TV
SP-100297,WO-01007,2024-02-02,17:11:00,EN,Evening News at 6,30,465.35,aired,KHQ-TV
SP-100298,WO-01007,2024-03-26,19:54:00,PA,Wheel of Fortune,30,355.02,aired,KHQ-TV
SP-100299,WO-01007,2024-02-04,19:59:00,PA,Wheel of Fortune,15,252.42,aired,KHQ-TV
SP-100300,WO-01007,2024-03-22,17:25:00,EN,Evening News at 5:30,30,462.26,aired,KHQ-TV
SP-100301,WO-01007,2024-04-02,23:07:00,LN,News Tonight,30,422.0,aired,KHQ-TV
SP-100302,WO-01007,2024-03-21,20:27:00,PR,60 Minutes,60,1291.57,aired,KHQ-TV
SP-100303,WO-01007,2024-04-22,16:44:00,EF,Hot Bench,60,477.0,preempted,KHQ-TV
SP-100304,WO-01007,2024-02-20,20:11:00,PR,Chicago Fire,30,655.2,aired,KHQ-TV
SP-100305,WO-01007,2024-04-02,23:33:00,LN,News Tonight,30,393.94,aired,KHQ-TV
SP-100306,WO-01007,2024-02-22,11:29:00,DT,Local Hour,30,183.67,aired,KHQ-TV
SP-100307,WO-01007,2024-02-23,19:18:00,PA,Access Hollywood,15,271.37,aired,KHQ-TV
SP-100308,WO-01007,2024-04-10,14:39:00,DT,Let's Make a Deal,30,206.7,aired,KHQ-TV
SP-100309,WO-01007,2024-03-13,20:30:00,PR,FBI,30,704.82,aired,KHQ-TV
SP-100310,WO-01008,2024-03-10,13:49:00,DT,The Talk,30,99.49,aired,KNDO-TV
SP-100311,WO-01008,2024-03-29,00:38:00,LF,The Tonight Show,15,34.75,aired,KNDO-TV
SP-100312,WO-01008,2024-03-10,11:32:00,DT,The Price Is Right,30,102.48,aired,KNDO-TV
SP-100313,WO-01008,2024-04-12,17:40:00,EN,Evening News at 5:30,60,567.61,aired,KNDO-TV
SP-100314,WO-01008,2024-05-18,16:39:00,EF,Hot Bench,30,144.79,aired,KNDO-TV
SP-100315,WO-01008,2024-05-20,01:51:00,LF,Late Show,30,66.56,aired,KNDO-TV
SP-100316,WO-01008,2024-04-28,18:51:00,PA,Access Hollywood,30,234.23,aired,KNDO-TV
SP-100317,WO-01008,2024-05-12,23:45:00,LF,Jimmy Kimmel Live,30,65.81,aired,KNDO-TV
SP-100318,WO-01008,2024-03-02,16:31:00,EF,People's Court,30,148.39,aired,KNDO-TV
SP-100319,WO-01008,2024-05-09,14:41:00,DT,The Young and the Restless,30,112.67,aired,KNDO-TV
SP-100320,WO-01008,2024-03-05,19:41:00,PA,Entertainment Tonight,30,217.74,aired,KNDO-TV
SP-100321,WO-01008,2024-04-08,16:17:00,EF,Hot Bench,30,136.99,aired,KNDO-TV
SP-100322,WO-01008,2024-03-01,20:11:00,PR,60 Minutes,15,214.46,aired,KNDO-TV
SP-100323,WO-01008,2024-03-05,23:14:00,LN,News Tonight,30,211.24,aired,KNDO-TV
SP-100324,WO-01008,2024-05-14,18:02:00,EN,Evening News at 6,15,164.19,aired,KNDO-TV
SP-100325,WO-01008,2024-05-17,01:57:00,LF,Jimmy Kimmel Live,30,74.3,aired,KNDO-TV
SP-100326,WO-01008,2024-03-25,19:09:00,PA,Jeopardy!,30,189.34,aired,KNDO-TV
SP-100327,WO-01008,2024-05-04,10:18:00,DT,NW Living,30,100.96,aired,KNDO-TV
SP-100328,WO-01008,2024-03-26,17:01:00,EN,Evening News at 6,15,154.73,aired,KNDO-TV
SP-100329,WO-01008,2024-02-28,08:04:00,EM,Morning Report,30,121.42,aired,KNDO-TV
SP-100330,WO-01008,2024-05-25,21:54:00,PR,60 Minutes,60,791.98,makegood,KNDO-TV
SP-100331,WO-01008,2024-03-03,08:22:00,EM,NW Morning News,30,115.0,preempted,KNDO-TV
SP-100332,WO-01008,2024-03-22,16:43:00,EF,People's Court,15,74.51,aired,KNDO-TV
SP-100333,WO-01008,2024-04-08,18:57:00,PA,Access Hollywood,60,417.14,aired,KNDO-TV
SP-100334,WO-01008,2024-04-15,07:24:00,EM,NW Morning News,30,132.19,aired,KNDO-TV
SP-100335,WO-01008,2024-04-04,08:43:00,EM,NW Morning News,60,259.04,aired,KNDO-TV
SP-100336,WO-01008,2024-04-29,20:14:00,PR,60 Minutes,30,475.55,aired,KNDO-TV
SP-100337,WO-01008,2024-03-15,08:01:00,EM,NW Morning News,15,75.78,aired,KNDO-TV
SP-100338,WO-01008,2024-04-18,18:29:00,EN,Evening News at 5,15,149.17,aired,KNDO-TV
SP-100339,WO-01008,2024-04-17,16:48:00,EF,Judge Judy,15,95.0,aired,KNDO-TV
SP-100340,WO-01008,2024-05-12,15:18:00,DT,Let's Make a Deal,30,112.57,aired,KNDO-TV
SP-100341,WO-01008,2024-05-23,14:01:00,DT,The Price Is Right,30,129.38,aired,KNDO-TV
SP-100342,WO-01008,2024-04-27,21:23:00,PR,Law & Order,60,861.35,aired,KNDO-TV
SP-100343,WO-01008,2024-03-18,01:55:00,LF,Jimmy Kimmel Live,60,110.29,aired,KNDO-TV
SP-100344,WO-01008,2024-03-11,09:29:00,DT,The Price Is Right,15,59.37,aired,KNDO-TV
SP-100345,WO-01008,2024-05-11,23:50:00,LF,Nightline,30,67.85,aired,KNDO-TV
SP-100346,WO-01008,2024-03-05,19:53:00,PA,Wheel of Fortune,15,144.11,aired,KNDO-TV
SP-100347,WO-01008,2024-05-24,20:02:00,PR,Law & Order,30,475.35,aired,KNDO-TV
SP-100348,WO-01008,2024-05-07,21:49:00,PR,Chicago Fire,30,458.51,aired,KNDO-TV
SP-100349,WO-01008,2024-03-27,22:39:00,PR,Chicago Fire,30,408.3,aired,KNDO-TV
SP-100350,WO-01008,2024-03-26,23:22:00,LN,Late News at 11,30,232.87,aired,KNDO-TV
SP-100351,WO-01008,2024-03-18,18:16:00,EN,Evening News at 5,15,169.78,aired,KNDO-TV
SP-100352,WO-01008,2024-04-12,18:55:00,PA,Jeopardy!,15,132.95,aired,KNDO-TV
SP-100353,WO-01008,2024-04-11,16:37:00,EF,Inside Edition,30,171.84,aired,KNDO-TV
SP-100354,WO-01008,2024-05-17,08:39:00,EM,Morning Report,60,268.47,aired,KNDO-TV
SP-100355,WO-01008,2024-02-26,21:26:00,PR,Sunday Night Football,15,248.16,aired,KNDO-TV
SP-100356,WO-01008,2024-03-08,06:41:00,EM,NW Morning News,30,118.76,aired,KNDO-TV
SP-100357,WO-01008,2024-03-08,14:44:00,DT,NW Living,30,109.38,aired,KNDO-TV
SP-100358,WO-01008,2024-05-04,07:52:00,EM,AM Northwest,30,149.28,aired,KNDO-TV
SP-100359,WO-01008,2024-05-16,14:36:00,DT,Let's Make a Deal,30,127.33,aired,KNDO-TV
SP-100360,WO-01008,2024-03-22,21:20:00,PR,60 Minutes,30,421.55,aired,KNDO-TV
SP-100361,WO-01008,2024-03-19,20:07:00,PR,The Voice,60,749.81,aired,KNDO-TV
SP-100362,WO-01008,2024-03-22,17:23:00,EN,Evening News at 5,30,277.08,aired,KNDO-TV
SP-100363,WO-01008,2024-05-05,06:00:00,EM,NW Morning News,30,117.88,aired,KNDO-TV
SP-100364,WO-01008,2024-03-16,17:32:00,EN,Evening News at 5:30,30,230.81,aired,KNDO-TV
SP-100365,WO-01008,2024-05-18,17:54:00,EN,Evening News at 6,30,323.08,aired,KNDO-TV
SP-100366,WO-01008,2024-03-25,20:51:00,PR,Sunday Night Football,30,394.15,aired,KNDO-TV
SP-100367,WO-01008,2024-03-09,19:45:00,PA,Wheel of Fortune,30,229.02,aired,KNDO-TV
SP-100368,WO-01008,2024-04-26,19:52:00,PA,Entertainment Tonight,30,279.29,aired,KNDO-TV
SP-100369,WO-01008,2024-04-12,17:53:00,EN,Evening News at 5:30,30,275.12,aired,KNDO-TV
SP-100370,WO-01008,2024-05-09,23:45:00,LF,The Tonight Show,15,39.68,aired,KNDO-TV
SP-100371,WO-01008,2024-04-29,20:05:00,PR,The Voice,15,252.15,aired,KNDO-TV
SP-100372,WO-01008,2024-05-03,18:55:00,PA,Jeopardy!,30,274.85,aired,KNDO-TV
SP-100373,WO-01008,2024-05-04,17:26:00,EN,Evening News at 6,30,303.98,aired,KNDO-TV
SP-100374,WO-01008,2024-03-24,08:37:00,EM,Morning Report,30,120.8,aired,KNDO-TV
SP-100375,WO-01008,2024-03-16,00:05:00,LF,Late Show,60,110.98,aired,KNDO-TV
SP-100376,WO-01008,2024-03-17,16:15:00,EF,Judge Judy,30,142.64,aired,KNDO-TV
SP-100377,WO-01008,2024-03-05,13:01:00,DT,NW Living,30,92.96,aired,KNDO-TV
SP-100378,WO-01008,2024-03-27,01:49:00,LF,Jimmy Kimmel Live,15,40.38,aired,KNDO-TV
SP-100379,WO-01008,2024-03-23,20:50:00,PR,Sunday Night Football,30,465.75,aired,KNDO-TV
SP-100380,WO-01008,2024-04-03,08:10:00,EM,NW Morning News,30,145.46,aired,KNDO-TV
SP-100381,WO-01008,2024-03-29,08:51:00,EM,Morning Report,30,122.18,aired,KNDO-TV
SP-100382,WO-01008,2024-04-19,07:52:00,EM,Morning Report,30,134.58,aired,KNDO-TV
SP-100383,WO-01008,2024-03-21,18:56:00,PA,Entertainment Tonight,30,214.49,aired,KNDO-TV
SP-100384,WO-01008,2024-05-15,06:15:00,EM,Morning Report,30,147.87,aired,KNDO-TV
SP-100385,WO-01008,2024-03-03,23:57:00,LF,Jimmy Kimmel Live,30,62.35,aired,KNDO-TV
SP-100386,WO-01008,2024-05-01,01:18:00,LF,Jimmy Kimmel Live,15,46.57,aired,KNDO-TV
SP-100387,WO-01008,2024-05-15,19:46:00,PA,Access Hollywood,15,155.99,aired,KNDO-TV
SP-100388,WO-01008,2024-05-20,21:45:00,PR,FBI,30,443.83,aired,KNDO-TV
SP-100389,WO-01008,2024-03-09,12:01:00,DT,The Price Is Right,15,61.9,aired,KNDO-TV
SP-100390,WO-01008,2024-03-18,07:41:00,EM,Sunrise Edition,15,69.12,aired,KNDO-TV
SP-100391,WO-01008,2024-04-05,21:43:00,PR,Chicago Fire,30,435.85,aired,KNDO-TV
SP-100392,WO-01008,2024-03-19,07:25:00,EM,Sunrise Edition,15,77.88,aired,KNDO-TV
SP-100393,WO-01008,2024-04-07,06:34:00,EM,Morning Report,15,79.49,aired,KNDO-TV
SP-100394,WO-01008,2024-04-30,16:12:00,EF,Judge Judy,15,97.54,aired,KNDO-TV
SP-100395,WO-01008,2024-05-13,06:15:00,EM,Sunrise Edition,30,117.91,aired,KNDO-TV
SP-100396,WO-01008,2024-04-07,17:33:00,EN,Evening News at 5:30,30,303.92,aired,KNDO-TV
SP-100397,WO-01008,2024-03-17,20:29:00,PR,Law & Order,60,649.63,aired,KNDO-TV
SP-100398,WO-01008,2024-03-18,22:24:00,PR,Survivor,15,244.55,aired,KNDO-TV
SP-100399,WO-01008,2024-03-16,19:29:00,PA,Jeopardy!,30,214.76,aired,KNDO-TV
SP-100400,WO-01008,2024-04-26,23:23:00,LN,News Tonight,15,155.25,aired,KNDO-TV
SP-100401,WO-01008,2024-04-21,17:07:00,EN,Evening News at 5:30,15,149.17,aired,KNDO-TV
SP-100402,WO-01008,2024-05-11,23:09:00,LN,News Tonight,30,222.02,aired,KNDO-TV
SP-100403,WO-01008,2024-03-13,19:56:00,PA,Wheel of Fortune,30,206.86,aired,KNDO-TV
SP-100404,WO-01008,2024-03-16,13:48:00,DT,The Talk,30,99.8,aired,KNDO-TV
SP-100405,WO-01008,2024-03-06,01:09:00,LF,The Tonight Show,30,63.04,aired,KNDO-TV
SP-100406,WO-01008,2024-03-20,09:55:00,DT,NW Living,30,94.28,aired,KNDO-TV
SP-100407,WO-01008,2024-03-20,06:03:00,EM,Sunrise Edition,30,124.23,aired,KNDO-TV
SP-100408,WO-01008,2024-05-20,10:47:00,DT,The Young and the Restless,30,111.59,aired,KNDO-TV
SP-100409,WO-01008,2024-03-16,17:05:00,EN,Evening News at 5,30,269.19,aired,KNDO-TV
SP-100410,WO-01008,2024-03-21,16:08:00,EF,Hot Bench,15,82.5,aired,KNDO-TV
SP-100411,WO-01008,2024-03-05,19:18:00,PA,Jeopardy!,30,250.27,aired,KNDO-TV
SP-100412,WO-01008,2024-03-20,23:04:00,LN,Late News at 11,60,314.68,aired,KNDO-TV
SP-100413,WO-01008,2024-04-03,13:20:00,DT,NW Living,30,97.5,aired,KNDO-TV
SP-100414,WO-01008,2024-04-05,19:34:00,PA,Entertainment Tonight,30,234.99,aired,KNDO-TV
SP-100415,WO-01008,2024-03-28,16:40:00,EF,Inside Edition,30,136.12,aired,KNDO-TV
SP-100416,WO-01008,2024-05-22,23:31:00,LN,News Tonight,15,139.29,aired,KNDO-TV
SP-100417,WO-01008,2024-03-02,10:58:00,DT,Local Hour,30,103.7,aired,KNDO-TV
SP-100418,WO-01008,2024-03-31,07:19:00,EM,Sunrise Edition,30,125.84,aired,KNDO-TV
SP-100419,WO-01008,2024-04-26,19:33:00,PA,Access Hollywood,30,220.89,makegood,KNDO-TV
SP-100420,WO-01008,2024-04-26,20:01:00,PR,Law & Order,60,751.26,aired,KNDO-TV
SP-100421,WO-01008,2024-02-25,20:46:00,PR,60 Minutes,30,417.15,aired,KNDO-TV
SP-100422,WO-01008,2024-03-14,18:44:00,PA,Wheel of Fortune,30,201.09,aired,KNDO-TV
SP-100423,WO-01008,2024-03-14,20:00:00,PR,Law & Order,60,700.26,aired,KNDO-TV
SP-100424,WO-01008,2024-04-30,17:47:00,EN,Evening News at 6,15,154.76,aired,KNDO-TV
SP-100425,WO-01008,2024-03-16,06:07:00,EM,NW Morning News,60,200.23,aired,KNDO-TV
SP-100426,WO-01008,2024-03-19,12:35:00,DT,NW Living,30,99.46,aired,KNDO-TV
SP-100427,WO-01008,2024-05-11,08:46:00,EM,AM Northwest,30,126.02,aired,KNDO-TV
SP-100428,WO-01008,2024-03-08,16:32:00,EF,Inside Edition,30,138.29,aired,KNDO-TV
SP-100429,WO-01008,2024-03-17,19:17:00,PA,Jeopardy!,30,215.2,aired,KNDO-TV
SP-100430,WO-01008,2024-05-15,17:47:00,EN,Evening News at 5:30,15,171.28,aired,KNDO-TV
SP-100431,WO-01008,2024-05-09,19:47:00,PA,Jeopardy!,30,243.33,aired,KNDO-TV
SP-100432,WO-01008,2024-04-12,18:22:00,EN,Evening News at 5:30,30,298.01,aired,KNDO-TV
SP-100433,WO-01008,2024-05-13,22:36:00,PR,Law & Order,30,443.6,aired,KNDO-TV
SP-100434,WO-01008,2024-04-15,20:44:00,PR,NCIS,15,267.02,aired,KNDO-TV
SP-100435,WO-01008,2024-04-24,16:31:00,EF,Hot Bench,30,156.39,aired,KNDO-TV
SP-100436,WO-01008,2024-04-10,16:04:00,EF,Judge Judy,30,156.32,aired,KNDO-TV
SP-100437,WO-01008,2024-05-07,18:38:00,PA,Jeopardy!,30,259.2,aired,KNDO-TV
SP-100438,WO-01008,2024-04-20,19:44:00,PA,Wheel of Fortune,15,126.26,aired,KNDO-TV
SP-100439,WO-01008,2024-05-13,16:52:00,EF,Hot Bench,30,162.47,aired,KNDO-TV
SP-100440,WO-01009,2024-03-30,21:21:00,PR,Law & Order,30,494.73,aired,KULR-TV
SP-100441,WO-01009,2024-03-16,08:50:00,EM,AM Northwest,30,155.83,aired,KULR-TV
SP-100442,WO-01009,2024-03-08,19:14:00,PA,Jeopardy!,30,289.48,aired,KULR-TV
SP-100443,WO-01009,2024-03-14,01:59:00,LF,The Tonight Show,60,142.11,aired,KULR-TV
SP-100444,WO-01009,2024-03-14,00:54:00,LF,Late Show,30,86.76,aired,KULR-TV
SP-100445,WO-01009,2024-03-27,08:41:00,EM,Morning Report,30,148.31,aired,KULR-TV
SP-100446,WO-01009,2024-03-27,18:11:00,EN,Evening News at 5:30,60,651.84,aired,KULR-TV
SP-100447,WO-01009,2024-03-20,16:38:00,EF,People's Court,30,211.38,aired,KULR-TV
SP-100448,WO-01009,2024-03-12,12:49:00,DT,The Young and the Restless,30,137.14,aired,KULR-TV
SP-100449,WO-01009,2024-03-30,21:35:00,PR,FBI,15,275.4,aired,KULR-TV
SP-100450,WO-01009,2024-03-26,09:56:00,DT,The Price Is Right,60,279.45,aired,KULR-TV
SP-100451,WO-01009,2024-03-13,16:20:00,EF,Judge Judy,30,160.65,aired,KULR-TV
SP-100452,WO-01009,2024-03-12,08:00:00,EM,NW Morning News,30,151.26,aired,KULR-TV
SP-100453,WO-01009,2024-03-30,18:46:00,PA,Jeopardy!,60,524.36,aired,KULR-TV
SP-100454,WO-01009,2024-03-20,15:46:00,DT,The Talk,15,77.0,aired,KULR-TV
SP-100455,WO-01009,2024-03-10,17:12:00,EN,Evening News at 6,30,398.76,aired,KULR-TV
SP-100456,WO-01009,2024-03-31,10:16:00,DT,Local Hour,30,132.26,aired,KULR-TV
SP-100457,WO-01009,2024-03-11,23:49:00,LF,The Tonight Show,30,78.68,aired,KULR-TV
SP-100458,WO-01009,2024-03-08,10:05:00,DT,The Talk,30,122.86,aired,KULR-TV
SP-100459,WO-01009,2024-03-27,18:39:00,PA,Jeopardy!,30,272.43,aired,KULR-TV
SP-100460,WO-01009,2024-03-07,13:19:00,DT,The Young and the Restless,30,127.67,aired,KULR-TV
SP-100461,WO-01009,2024-03-28,07:43:00,EM,AM Northwest,30,165.28,aired,KULR-TV
SP-100462,WO-01009,2024-03-13,13:08:00,DT,Let's Make a Deal,30,150.44,aired,KULR-TV
SP-100463,WO-01009,2024-03-15,07:46:00,EM,Sunrise Edition,30,177.12,aired,KULR-TV
SP-100464,WO-01009,2024-03-25,09:40:00,DT,Let's Make a Deal,15,92.16,aired,KULR-TV
SP-100465,WO-01009,2024-03-21,18:58:00,PA,Jeopardy!,15,173.62,aired,KULR-TV
SP-100466,WO-01009,2024-03-16,22:18:00,PR,Sunday Night Football,30,481.39,aired,KULR-TV
SP-100467,WO-01009,2024-03-15,07:33:00,EM,NW Morning News,60,306.41,aired,KULR-TV
SP-100468,WO-01009,2024-03-18,17:34:00,EN,Evening News at 6,60,608.47,aired,KULR-TV
SP-100469,WO-01009,2024-03-20,19:20:00,PA,Access Hollywood,60,614.79,aired,KULR-TV
SP-100470,WO-01009,2024-03-08,11:59:00,DT,NW Living,30,136.0,makegood,KULR-TV
SP-100471,WO-01009,2024-03-21,17:07:00,EN,Evening News at 6,15,208.08,aired,KULR-TV
SP-100472,WO-01009,2024-03-07,07:35:00,EM,NW Morning News,30,162.79,aired,KULR-TV
SP-100473,WO-01009,2024-03-14,09:25:00,DT,NW Living,30,141.18,aired,KULR-TV
SP-100474,WO-01009,2024-04-03,17:22:00,EN,Evening News at 6,30,417.01,aired,KULR-TV
SP-100475,WO-01009,2024-03-23,23:42:00,LF,The Tonight Show,60,158.2,aired,KULR-TV
SP-100476,WO-01009,2024-03-13,00:05:00,LF,Late Show,30,83.69,aired,KULR-TV
SP-100477,WO-01009,2024-03-18,23:58:00,LF,Nightline,30,79.58,aired,KULR-TV
SP-100478,WO-01009,2024-03-18,17:48:00,EN,Evening News at 5,30,316.86,aired,KULR-TV
SP-100479,WO-01009,2024-04-03,06:45:00,EM,NW Morning News,15,103.59,aired,KULR-TV
SP-100480,WO-01009,2024-03-22,16:59:00,EF,People's Court,30,183.4,aired,KULR-TV
SP-100481,WO-01009,2024-03-10,15:10:00,DT,The Young and the Restless,30,130.23,aired,KULR-TV
SP-100482,WO-01009,2024-03-25,06:18:00,EM,Morning Report,30,152.08,aired,KULR-TV
SP-100483,WO-01009,2024-03-09,07:14:00,EM,Sunrise Edition,30,172.6,aired,KULR-TV
SP-100484,WO-01010,2024-04-04,14:12:00,DT,The Talk,30,142.69,aired,KULR-TV
SP-100485,WO-01010,2024-04-02,23:03:00,LN,Late News at 11,30,282.39,aired,KULR-TV
SP-100486,WO-01010,2024-04-01,10:20:00,DT,Local Hour,30,158.96,preempted,KULR-TV
SP-100487,WO-01010,2024-04-06,07:00:00,EM,Sunrise Edition,30,176.92,aired,KULR-TV
SP-100488,WO-01010,2024-04-05,15:12:00,DT,The Talk,30,149.14,aired,KULR-TV
SP-100489,WO-01010,2024-04-05,23:01:00,LN,News Tonight,15,182.9,aired,KULR-TV
SP-100490,WO-01010,2024-04-02,07:27:00,EM,NW Morning News,15,106.18,aired,KULR-TV
SP-100491,WO-01010,2024-04-05,19:40:00,PA,Entertainment Tonight,15,168.84,aired,KULR-TV
SP-100492,WO-01010,2024-04-06,21:15:00,PR,Law & Order,15,348.6,aired,KULR-TV
SP-100493,WO-01010,2024-04-05,22:24:00,PR,FBI,30,567.11,aired,KULR-TV
SP-100494,WO-01010,2024-04-04,09:06:00,DT,Local Hour,30,155.47,aired,KULR-TV
SP-100495,WO-01010,2024-04-04,08:52:00,EM,NW Morning News,30,160.63,aired,KULR-TV
SP-100496,WO-01010,2024-04-02,17:45:00,EN,Evening News at 6,30,387.06,aired,KULR-TV
SP-100497,WO-01011,2024-05-17,22:10:00,PR,Survivor,30,856.81,aired,KHQ-TV
SP-100498,WO-01011,2024-05-16,22:49:00,PR,Chicago Fire,30,819.24,aired,KHQ-TV
SP-100499,WO-01011,2024-05-02,01:28:00,LF,Jimmy Kimmel Live,30,133.25,aired,KHQ-TV
SP-100500,WO-01011,2024-05-17,18:10:00,EN,Evening News at 6,15,302.35,aired,KHQ-TV
SP-100501,WO-01011,2024-05-10,23:01:00,LN,News Tonight,30,377.94,aired,KHQ-TV
SP-100502,WO-01011,2024-05-04,23:02:00,LN,News Tonight,15,227.17,aired,KHQ-TV
SP-100503,WO-01011,2024-04-27,13:31:00,DT,Local Hour,30,222.52,aired,KHQ-TV
SP-100504,WO-01011,2024-05-14,06:12:00,EM,Sunrise Edition,30,244.34,aired,KHQ-TV
SP-100505,WO-01011,2024-05-17,18:20:00,EN,Evening News at 5,30,473.36,aired,KHQ-TV
SP-100506,WO-01011,2024-05-10,23:25:00,LN,News Tonight,60,732.79,aired,KHQ-TV
SP-100507,WO-01011,2024-05-09,12:06:00,DT,The Young and the Restless,30,223.45,aired,KHQ-TV
SP-100508,WO-01011,2024-05-11,20:09:00,PR,NCIS,15,409.48,aired,KHQ-TV
SP-100509,WO-01011,2024-05-03,08:05:00,EM,NW Morning News,15,161.41,aired,KHQ-TV
SP-100510,WO-01011,2024-05-21,17:59:00,EN,Evening News at 6,60,901.05,aired,KHQ-TV
SP-100511,WO-01011,2024-05-11,21:19:00,PR,Chicago Fire,30,821.93,aired,KHQ-TV
SP-100512,WO-01011,2024-05-06,12:35:00,DT,Let's Make a Deal,30,182.68,aired,KHQ-TV
SP-100513,WO-01011,2024-05-15,23:25:00,LN,Late News at 11,15,254.71,aired,KHQ-TV
SP-100514,WO-01011,2024-05-16,11:14:00,DT,The Price Is Right,30,222.54,aired,KHQ-TV
SP-100515,WO-01011,2024-05-20,00:47:00,LF,Late Show,30,136.25,aired,KHQ-TV
SP-100516,WO-01011,2024-05-10,10:24:00,DT,NW Living,15,123.97,aired,KHQ-TV
SP-100517,WO-01011,2024-05-05,00:54:00,LF,Late Show,30,120.72,aired,KHQ-TV
SP-100518,WO-01011,2024-05-18,19:40:00,PA,Entertainment Tonight,15,299.43,preempted,KHQ-TV
SP-100519,WO-01011,2024-05-02,08:19:00,EM,NW Morning News,30,228.58,aired,KHQ-TV
SP-100520,WO-01011,2024-05-05,08:37:00,EM,Sunrise Edition,30,276.0,makegood,KHQ-TV
SP-100521,WO-01011,2024-05-15,06:40:00,EM,Morning Report,30,240.83,preempted,KHQ-TV
SP-100522,WO-01011,2024-05-03,18:30:00,PA,Entertainment Tonight,30,461.58,aired,KHQ-TV
SP-100523,WO-01011,2024-05-12,23:08:00,LN,Late News at 11,30,403.2,aired,KHQ-TV
SP-100524,WO-01011,2024-05-10,17:12:00,EN,Evening News at 6,30,501.59,aired,KHQ-TV
SP-100525,WO-01011,2024-05-20,18:12:00,EN,Evening News at 6,30,596.41,aired,KHQ-TV
SP-100526,WO-01011,2024-05-17,19:44:00,PA,Jeopardy!,30,460.32,aired,KHQ-TV
SP-100527,WO-01011,2024-04-26,18:54:00,PA,Jeopardy!,15,258.72,aired,KHQ-TV
SP-100528,WO-01011,2024-05-20,21:22:00,PR,The Voice,30,768.97,aired,KHQ-TV
SP-100529,WO-01011,2024-04-25,17:11:00,EN,Evening News at 6,60,966.49,aired,KHQ-TV
SP-100530,WO-01011,2024-05-04,21:35:00,PR,Law & Order,30,805.69,aired,KHQ-TV
SP-100531,WO-01011,2024-04-26,01:17:00,LF,Jimmy Kimmel Live,30,116.52,aired,KHQ-TV
SP-100532,WO-01011,2024-04-30,16:58:00,EF,Judge Judy,30,287.59,aired,KHQ-TV
SP-100533,WO-01012,2024-05-09,01:42:00,LF,Nightline,30,54.32,aired,KWYB-TV
SP-100534,WO-01012,2024-04-27,15:03:00,DT,The Talk,15,45.37,aired,KWYB-TV
